1,-1,1445.9000244140625,349.70001220703125,1616.0,563.5999755859375,0.9800000190734863,-1,-1,-1
1,-1,1034.800048828125,420.5,1199.5,683.7999877929688,0.9700000286102295,-1,-1,-1
1,-1,1305.5,365.5,1472.9000244140625,676.7000122070312,0.9599999785423279,-1,-1,-1
1,-1,907.9000244140625,366.8999938964844,1029.4000244140625,586.9000244140625,0.9599999785423279,-1,-1,-1
1,-1,741.2000122070312,304.3999938964844,901.7999877929688,586.5999755859375,0.9599999785423279,-1,-1,-1
1,-1,65.5,353.0,332.79998779296875,576.4000244140625,0.949999988079071,-1,-1,-1
1,-1,415.5,335.5,613.9000244140625,587.2000122070312,0.949999988079071,-1,-1,-1
1,-1,801.2000122070312,443.5,959.2000122070312,667.5999755859375,0.9399999976158142,-1,-1,-1
1,-1,565.2999877929688,409.1000061035156,644.2999877929688,673.5999755859375,0.9399999976158142,-1,-1,-1
1,-1,130.10000610351562,443.5,327.5,668.2000122070312,0.9200000166893005,-1,-1,-1
2,-1,1444.5,350.70001220703125,1593.0,564.0,0.9700000286102295,-1,-1,-1
2,-1,1301.4000244140625,367.8999938964844,1443.199951171875,677.0,0.9700000286102295,-1,-1,-1
2,-1,1019.9000244140625,445.5,1186.0,683.0999755859375,0.9700000286102295,-1,-1,-1
2,-1,150.3000030517578,434.70001220703125,319.6000061035156,671.5999755859375,0.9700000286102295,-1,-1,-1
2,-1,753.2999877929688,428.29998779296875,945.0,667.9000244140625,0.9599999785423279,-1,-1,-1
2,-1,563.0,409.1000061035156,648.0,673.5999755859375,0.949999988079071,-1,-1,-1
2,-1,920.0,361.79998779296875,1032.0999755859375,587.9000244140625,0.9300000071525574,-1,-1,-1
2,-1,403.0,351.29998779296875,601.4000244140625,586.9000244140625,0.9300000071525574,-1,-1,-1
2,-1,51.599998474121094,369.20001220703125,298.3999938964844,578.5,0.8799999952316284,-1,-1,-1
2,-1,735.7999877929688,311.5,891.0,588.2999877929688,0.8700000047683716,-1,-1,-1
3,-1,1299.4000244140625,380.70001220703125,1412.0999755859375,677.7000122070312,0.9700000286102295,-1,-1,-1
3,-1,1444.5,350.0,1568.699951171875,563.2999877929688,0.9700000286102295,-1,-1,-1
3,-1,747.9000244140625,435.70001220703125,928.7999877929688,667.2000122070312,0.9700000286102295,-1,-1,-1
3,-1,935.5999755859375,358.79998779296875,1031.4000244140625,587.5999755859375,0.9599999785423279,-1,-1,-1
3,-1,1015.9000244140625,455.0,1171.0999755859375,683.0999755859375,0.949999988079071,-1,-1,-1
3,-1,546.0999755859375,424.20001220703125,654.0999755859375,673.2999877929688,0.9399999976158142,-1,-1,-1
3,-1,398.20001220703125,349.0,579.2000122070312,586.5999755859375,0.9399999976158142,-1,-1,-1
3,-1,186.3000030517578,445.5,310.5,671.5999755859375,0.9100000262260437,-1,-1,-1
3,-1,59.599998474121094,366.5,284.70001220703125,575.7999877929688,0.8899999856948853,-1,-1,-1
3,-1,720.2000122070312,324.0,820.0999755859375,587.2000122070312,0.8700000047683716,-1,-1,-1
4,-1,1298.0,397.6000061035156,1409.4000244140625,676.4000244140625,0.9700000286102295,-1,-1,-1
4,-1,752.0,431.29998779296875,915.2999877929688,667.5999755859375,0.9700000286102295,-1,-1,-1
4,-1,1444.5,349.29998779296875,1549.800048828125,565.2999877929688,0.9599999785423279,-1,-1,-1
