1,-1,415.1000061035156,630.0999755859375,721.5999755859375,814.7000122070312,0.9700000286102295,-1,-1,-1
1,-1,1131.300048828125,392.20001220703125,1375.5999755859375,637.2000122070312,0.9700000286102295,-1,-1,-1
1,-1,1229.9000244140625,425.20001220703125,1389.199951171875,676.4000244140625,0.9399999976158142,-1,-1,-1
1,-1,1476.9000244140625,400.29998779296875,1603.800048828125,675.7000122070312,0.8999999761581421,-1,-1,-1
1,-1,1570.0,358.1000061035156,1632.199951171875,624.7000122070312,0.8999999761581421,-1,-1,-1
2,-1,401.6000061035156,630.0999755859375,734.4000244140625,815.4000244140625,0.9700000286102295,-1,-1,-1
2,-1,1223.800048828125,420.8999938964844,1394.5999755859375,679.4000244140625,0.949999988079071,-1,-1,-1
2,-1,1127.199951171875,394.20001220703125,1371.5999755859375,637.2000122070312,0.9399999976158142,-1,-1,-1
2,-1,1481.0,402.29998779296875,1607.9000244140625,675.0,0.9399999976158142,-1,-1,-1
2,-1,1570.0,358.3999938964844,1632.199951171875,625.0999755859375,0.8700000047683716,-1,-1,-1
3,-1,387.3999938964844,629.7999877929688,717.5,816.0999755859375,0.9700000286102295,-1,-1,-1
3,-1,1483.5999755859375,404.70001220703125,1610.5999755859375,674.7000122070312,0.9399999976158142,-1,-1,-1
3,-1,1221.0999755859375,401.0,1394.5999755859375,681.0999755859375,0.9399999976158142,-1,-1,-1
3,-1,1127.199951171875,392.20001220703125,1368.9000244140625,635.2000122070312,0.9300000071525574,-1,-1,-1
3,-1,1572.800048828125,358.1000061035156,1632.199951171875,624.7000122070312,0.8700000047683716,-1,-1,-1
4,-1,377.29998779296875,630.4000244140625,673.0,816.7999877929688,0.9599999785423279,-1,-1,-1
4,-1,1486.4000244140625,406.3999938964844,1621.4000244140625,674.2999877929688,0.9300000071525574,-1,-1,-1
4,-1,1121.9000244140625,376.29998779296875,1366.199951171875,635.5,0.8700000047683716,-1,-1,-1
4,-1,1574.0999755859375,358.1000061035156,1633.5,624.7000122070312,0.8600000143051147,-1,-1,-1
4,-1,1127.199951171875,408.0,1385.0999755859375,685.5,0.800000011920929,-1,-1,-1
4,-1,1214.300048828125,371.20001220703125,1375.0,655.4000244140625,0.20000000298023224,-1,-1,-1
5,-1,368.20001220703125,631.5,625.4000244140625,817.4000244140625,0.9599999785423279,-1,-1,-1
5,-1,1486.4000244140625,408.3999938964844,1624.0,674.2999877929688,0.9300000071525574,-1,-1,-1
5,-1,1220.4000244140625,367.8999938964844,1370.199951171875,691.2000122070312,0.8600000143051147,-1,-1,-1
5,-1,1115.0999755859375,371.8999938964844,1364.9000244140625,635.2000122070312,0.8500000238418579,-1,-1,-1
5,-1,1562.0,352.0,1632.199951171875,623.4000244140625,0.7799999713897705,-1,-1,-1
6,-1,355.70001220703125,632.0999755859375,552.7999877929688,816.0999755859375,0.9700000286102295,-1,-1,-1
6,-1,1486.4000244140625,408.3999938964844,1632.199951171875,674.2999877929688,0.949999988079071,-1,-1,-1
6,-1,1212.300048828125,354.0,1358.0999755859375,695.9000244140625,0.8199999928474426,-1,-1,-1
6,-1,1114.4000244140625,352.3999938964844,1364.199951171875,637.9000244140625,0.8100000023841858,-1,-1,-1
6,-1,1150.199951171875,361.1000061035156,1359.5,693.2000122070312,0.6899999976158142,-1,-1,-1
6,-1,1553.9000244140625,344.8999938964844,1634.9000244140625,623.0,0.5899999737739563,-1,-1,-1
6,-1,1544.4000244140625,368.6000061035156,1711.800048828125,623.0,0.15000000596046448,-1,-1,-1
7,-1,345.6000061035156,633.7999877929688,552.7999877929688,817.4000244140625,0.9800000190734863,-1,-1,-1
7,-1,1483.5999755859375,407.70001220703125,1632.199951171875,674.2999877929688,0.949999988079071,-1,-1,-1
7,-1,1111.0,353.3999938964844,1359.5,635.5,0.8600000143051147,-1,-1,-1
7,-1,1555.199951171875,348.29998779296875,1633.5,624.4000244140625,0.8100000023841858,-1,-1,-1
7,-1,1213.5999755859375,357.3999938964844,1347.300048828125,692.5999755859375,0.8100000023841858,-1,-1,-1
8,-1,329.3999938964844,633.7999877929688,552.2000122070312,818.7999877929688,0.9700000286102295,-1,-1,-1
8,-1,1479.5999755859375,412.1000061035156,1633.5,673.2999877929688,0.9599999785423279,-1,-1,-1
8,-1,1111.0,354.0,1358.0999755859375,631.5,0.8899999856948853,-1,-1,-1
8,-1,1553.9000244140625,357.79998779296875,1634.9000244140625,623.7000122070312,0.8600000143051147,-1,-1,-1
8,-1,1196.0999755859375,405.29998779296875,1333.800048828125,692.5999755859375,0.8500000238418579,-1,-1,-1
9,-1,300.5,633.2000122070312,552.7999877929688,818.0999755859375,0.9700000286102295,-1,-1,-1
9,-1,1478.199951171875,413.1000061035156,1634.9000244140625,673.5999755859375,0.9700000286102295,-1,-1,-1
9,-1,1183.300048828125,365.79998779296875,1352.0,691.2000122070312,0.9200000166893005,-1,-1,-1
9,-1,1107.0,384.3999938964844,1355.4000244140625,635.5,0.8700000047683716,-1,-1,-1
9,-1,1566.0,359.3999938964844,1636.199951171875,623.4000244140625,0.8399999737739563,-1,-1,-1
10,-1,312.5,633.7999877929688,560.9000244140625,818.7999877929688,0.9800000190734863,-1,-1,-1
